cod_reg,regione,cod_prov,provincia,comune,cod_istat,flag,arr_tot_res,arr_tot_nonres,arr_tot_tot,arr_alb_res,arr_alb_nonres,arr_alb_tot,arr_ext_res,arr_ext_nonres,arr_ext_tot,col16,pre_tot_res,pre_tot_nonres,pre_tot_tot,pre_alb_res,pre_alb_nonres,pre_alb_tot,pre_ext_res,pre_ext_nonres,pre_ext_tot,anno
160,PUGLIA,75.0,LECCE,Sannicola,75070.0,,3830.0,2508.0,6338.0,1794.0,961.0,2755.0,2036.0,1547.0,3583.0,,16929.0,9696.0,26625.0,7226.0,3108.0,10334.0,9703.0,6588.0,16291.0,2024
160,PUGLIA,75.0,LECCE,San Pietro in Lama,75071.0,,140.0,435.0,575.0,0.0,0.0,0.0,140.0,435.0,575.0,,490.0,1035.0,1525.0,0.0,0.0,0.0,490.0,1035.0,1525.0,2024
160,PUGLIA,75.0,LECCE,Santa Cesarea Terme,75072.0,,19359.0,10315.0,29674.0,12548.0,7188.0,19736.0,6811.0,3127.0,9938.0,,65849.0,40529.0,106378.0,39975.0,25378.0,65353.0,25874.0,15151.0,41025.0,2024
160,PUGLIA,75.0,LECCE,Scorrano,75073.0,,246.0,199.0,445.0,0.0,0.0,0.0,246.0,199.0,445.0,,523.0,422.0,945.0,0.0,0.0,0.0,523.0,422.0,945.0,2024
160,PUGLIA,75.0,LECCE,Sogliano Cavour,75075.0,,175.0,119.0,294.0,0.0,0.0,0.0,175.0,119.0,294.0,,573.0,572.0,1145.0,0.0,0.0,0.0,573.0,572.0,1145.0,2024
160,PUGLIA,75.0,LECCE,Soleto,75076.0,,58.0,33.0,91.0,0.0,0.0,0.0,58.0,33.0,91.0,,236.0,162.0,398.0,0.0,0.0,0.0,236.0,162.0,398.0,2024
160,PUGLIA,75.0,LECCE,Specchia,75077.0,,1349.0,557.0,1906.0,449.0,160.0,609.0,900.0,397.0,1297.0,,5518.0,2416.0,7934.0,1958.0,810.0,2768.0,3560.0,1606.0,5166.0,2024
160,PUGLIA,75.0,LECCE,Spongano,75078.0,,1323.0,1153.0,2476.0,,,,,,,,4764.0,4583.0,9347.0,,,,,,,2024
160,PUGLIA,75.0,LECCE,Squinzano,75079.0,,2127.0,1206.0,3333.0,,,,,,,,8576.0,5353.0,13929.0,,,,,,,2024
160,PUGLIA,75.0,LECCE,Sternatia,75080.0,,467.0,594.0,1061.0,,,,,,,,1446.0,1788.0,3234.0,,,,,,,2024
160,PUGLIA,75.0,LECCE,Supersano,75081.0,,712.0,424.0,1136.0,,,,,,,,2082.0,1381.0,3463.0,,,,,,,2024
160,PUGLIA,75.0,LECCE,Surano,75082.0,,84.0,133.0,217.0,0.0,0.0,0.0,84.0,133.0,217.0,,416.0,305.0,721.0,0.0,0.0,0.0,416.0,305.0,721.0,2024
160,PUGLIA,75.0,LECCE,Surbo,75083.0,,834.0,128.0,962.0,0.0,0.0,0.0,834.0,128.0,962.0,,1599.0,386.0,1985.0,0.0,0.0,0.0,1599.0,386.0,1985.0,2024
160,PUGLIA,75.0,LECCE,Taurisano,75084.0,,69.0,8.0,77.0,0.0,0.0,0.0,69.0,8.0,77.0,,452.0,62.0,514.0,0.0,0.0,0.0,452.0,62.0,514.0,2024
160,PUGLIA,75.0,LECCE,Taviano,75085.0,,3162.0,995.0,4157.0,980.0,668.0,1648.0,2182.0,327.0,2509.0,,16134.0,3106.0,19240.0,2548.0,1585.0,4133.0,13586.0,1521.0,15107.0,2024
160,PUGLIA,75.0,LECCE,Tiggiano,75086.0,,71.0,143.0,214.0,0.0,0.0,0.0,71.0,143.0,214.0,,461.0,1285.0,1746.0,0.0,0.0,0.0,461.0,1285.0,1746.0,2024
160,PUGLIA,75.0,LECCE,Trepuzzi,75087.0,,358.0,1365.0,1723.0,0.0,0.0,0.0,358.0,1365.0,1723.0,,1654.0,5564.0,7218.0,0.0,0.0,0.0,1654.0,5564.0,7218.0,2024
160,PUGLIA,75.0,LECCE,Tricase,75088.0,,10960.0,3000.0,13960.0,7619.0,2007.0,9626.0,3341.0,993.0,4334.0,,26301.0,10554.0,36855.0,16114.0,7405.0,23519.0,10187.0,3149.0,13336.0,2024
160,PUGLIA,75.0,LECCE,Tuglie,75089.0,,2019.0,974.0,2993.0,,,,,,,,6692.0,4377.0,11069.0,,,,,,,2024
160,PUGLIA,75.0,LECCE,Ugento,75090.0,,107003.0,26609.0,133612.0,71042.0,17618.0,88660.0,35961.0,8991.0,44952.0,,746102.0,189465.0,935567.0,455237.0,132912.0,588149.0,290865.0,56553.0,347418.0,2024
160,PUGLIA,75.0,LECCE,Uggiano la Chiesa,75091.0,,3558.0,5294.0,8852.0,,,,,,,,13479.0,21659.0,35138.0,,,,,,,2024
160,PUGLIA,75.0,LECCE,Veglie,75092.0,,754.0,162.0,916.0,0.0,0.0,0.0,754.0,162.0,916.0,,3506.0,617.0,4123.0,0.0,0.0,0.0,3506.0,617.0,4123.0,2024
160,PUGLIA,75.0,LECCE,Vernole,75093.0,,14738.0,4990.0,19728.0,,,,,,,,72273.0,22176.0,94449.0,,,,,,,2024
160,PUGLIA,75.0,LECCE,Zollino,75094.0,,623.0,646.0,1269.0,0.0,0.0,0.0,623.0,646.0,1269.0,,2589.0,4132.0,6721.0,0.0,0.0,0.0,2589.0,4132.0,6721.0,2024
160,PUGLIA,75.0,LECCE,San Cassiano,75095.0,,159.0,343.0,502.0,0.0,0.0,0.0,159.0,343.0,502.0,,375.0,1212.0,1587.0,0.0,0.0,0.0,375.0,1212.0,1587.0,2024
160,PUGLIA,75.0,LECCE,Castro,75096.0,,7946.0,5025.0,12971.0,6307.0,3759.0,10066.0,1639.0,1266.0,2905.0,,22160.0,12946.0,35106.0,16890.0,7983.0,24873.0,5270.0,4963.0,10233.0,2024
160,PUGLIA,75.0,LECCE,Porto Cesareo,75097.0,,67842.0,14627.0,82469.0,38631.0,9725.0,48356.0,29211.0,4902.0,34113.0,,360611.0,69150.0,429761.0,191822.0,48315.0,240137.0,168789.0,20835.0,189624.0,2024
160,PUGLIA,75.0,LECCE,Presicce-Acquarica,75098.0,,6851.0,1141.0,7992.0,5767.0,808.0,6575.0,1084.0,333.0,1417.0,,37320.0,5767.0,43087.0,31210.0,4165.0,35375.0,6110.0,1602.0,7712.0,2024
160,PUGLIA,75.0,LECCE,Altri comuni della provincia di LECCE,75777.0,,993.0,249.0,1242.0,,,,,,,,1503.0,668.0,2171.0,,,,,,,2024
